,order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
448,ORDB07291,2018-10-18,17:38:01,Dinner,TP,"[('Shrimp', 8), ('Pasta', 6), ('Fish&Chips', 8), ('Salmon', 7)]",1164.0,-37.818756799999996,144.967071,0,7.564,11.7796506
449,ORDB00402,2018-02-01,09:00:50,Breakfast,TP,"[('Cereal', 10), ('Coffee', 9), ('Eggs', 10)]",497.5,-37.811254,145.00366640000001,0,11.323,13.542875699999998
450,ORDY01701,2018-01-13,08:20:16,Breakfast,TP,"[('Coffee', 1), ('Pancake', 9)]",225.75,-37.8180602,144.96687250000002,1,7.6370000000000005,6.0376043
451,ORDK09601,2018-01-21,08:40:33,Breakfast,BK,"[('Cereal', 10), ('Pancake', 6), ('Coffee', 2)]",370.5,-37.8054421,144.96508909999997,0,7.466,14.272860699999999
452,ORDY01772,2018-08-28,15:56:37,Lunch,TP,"[('Fries', 4), ('Salad', 4), ('Steak', 3), ('Burger', 1), ('Chicken', 7)]",506.8,-37.8114635,144.963864,0,8.384,11.608914
453,ORDK08056,2018-08-20,15:36:20,Lunch,BK,"[('Fries', 8), ('Salad', 9)]",250.8,-37.818553,144.96789219999997,0,7.5089999999999995,13.4931419
454,ORDY01484,2018-08-24,15:46:28,Lunch,TP,"[('Chicken', 10), ('Steak', 1)]",365.0,-37.8033534,144.9518514,0,9.815,13.262219400000001
455,ORDI07054,2018-12-19,19:39:43,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 4)]",572.0,-37.816592799999995,144.9320136,0,9.38,15.520784299999999
456,ORDJ09398,2018-01-07,08:10:08,Breakfast,TP,"[('Cereal', 6), ('Pancake', 1), ('Coffee', 6)]",195.25,-37.8124386,144.9363711,1,10.582,7.442570699999999
457,ORDA02501,2018-01-30,08:50:42,Breakfast,BK,"[('Cereal', 9), ('Pancake', 2), ('Coffee', 4)]",267.5,-37.7988111,144.9891795,0,6.225,10.5898076
458,ORDX04773,2018-04-01,10:52:23,Breakfast,BK,"[('Eggs', 10), ('Pancake', 8), ('Coffee', 3), ('Cereal', 7)]",583.5,-37.8006458,145.0012261,0,5.135,11.6935284
459,ORDZ10328,2018-04-10,11:12:40,Breakfast,NS,"[('Eggs', 3), ('Coffee', 8), ('Pancake', 5), ('Cereal', 3)]",310.25,-37.8193205,145.00225749999998,0,10.379000000000001,15.546344699999999
460,ORDJ03464,2018-01-04,08:00:00,Breakfast,TP,"[('Cereal', 3), ('Pancake', 6), ('Eggs', 6)]",340.5,-37.8048939,144.9615325,1,12.065,6.9023057
461,ORDC06295,2018-07-21,14:35:29,Lunch,NS,"[('Chicken', 9), ('Fries', 9)]",396.0,-37.8224552,144.9681448,0,8.925,15.9365802
462,ORDK02047,2018-09-24,16:47:19,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 5), ('Shrimp', 3)]",583.0,-37.803762299999995,144.94210269999996,0,9.381,16.086721400000002
463,ORDA05373,2018-11-04,18:08:27,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 3), ('Shrimp', 6), ('Salmon', 7)]",826.0,-37.81890679999999,144.9521333,0,8.924,18.4767699
464,ORDA02813,2018-04-01,10:52:23,Breakfast,BK,"[('Eggs', 1), ('Cereal', 8), ('Coffee', 3)]",212.5,-37.818591600000005,144.9701407,0,7.497999999999999,14.572822199999997
465,ORDA06077,2018-01-25,08:40:33,Breakfast,BK,"[('Cereal', 3), ('Coffee', 4), ('Eggs', 9), ('Pancake', 2)]",339.5,-37.8132588,144.9626345,0,7.707000000000001,12.5797418
466,ORDX04657,2018-04-13,11:22:49,Breakfast,BK,"[('Coffee', 8), ('Eggs', 4), ('Cereal', 9)]",337.0,-37.8009234,144.9545386,0,8.627,13.6792568
467,ORDI08632,2018-01-02,08:00:00,Breakfast,NS,"[('Eggs', 8), ('Coffee', 6)]",221.0,-37.8127164,144.9429385,1,9.316,7.6446644
468,ORDC06137,2018-08-29,15:56:37,Lunch,NS,"[('Salad', 8), ('Steak', 5)]",362.6,-37.8173448,144.94608259999998,0,9.408999999999999,15.025367000000001
469,ORDB06682,2018-06-28,13:54:55,Lunch,TP,"[('Fries', 5), ('Burger', 6), ('Salad', 6), ('Steak', 2), ('Chicken', 5)]",599.2,-37.822216100000006,144.93129309999998,0,12.122,15.1703637
470,ORDX08593,2018-03-01,09:51:32,Breakfast,BK,"[('Coffee', 1), ('Cereal', 9), ('Eggs', 5), ('Pancake', 2)]",355.0,-37.8150666,144.9747849,0,6.722,11.838018199999999
471,ORDZ07428,2018-06-02,13:04:13,Lunch,NS,"[('Chicken', 5), ('Steak', 8), ('Burger', 3)]",613.0,-37.8154705,144.9670723,0,8.234,15.585495000000002
472,ORDZ07470,2018-02-23,09:41:24,Breakfast,NS,"[('Pancake', 1), ('Coffee', 6)]",69.25,-37.8063872,144.9324071,0,10.177,15.0054946
473,ORDX09433,2018-05-29,12:54:05,Lunch,BK,"[('Burger', 8), ('Steak', 4)]",428.0,-37.8102396,145.0103336,0,3.6319999999999997,9.3816395
474,ORDY09699,2018-11-24,18:49:00,Dinner,TP,"[('Pasta', 6), ('Fish&Chips', 5)]",340.0,-37.813714700000006,144.9402116,0,10.107999999999999,15.3743011
475,ORDJ07695,2018-08-01,14:55:46,Lunch,TP,"[('Burger', 2), ('Steak', 2), ('Salad', 8), ('Chicken', 3), ('Fries', 7)]",469.6,-37.8054914,144.9736456,0,9.517000000000001,12.238987199999999
476,ORDI04326,2018-03-13,10:21:58,Breakfast,NS,"[('Cereal', 4), ('Pancake', 7), ('Coffee', 3), ('Eggs', 1)]",298.25,-37.8245941,144.9821862,0,9.454,14.384485699999999
477,ORDX08158,2018-12-16,19:29:34,Dinner,BK,"[('Fish&Chips', 6), ('Shrimp', 8)]",642.0,-37.824378700000004,144.9442891,0,9.829,19.5182825
478,ORDX10923,2018-10-05,17:07:36,Dinner,BK,"[('Pasta', 3), ('Shrimp', 3), ('Fish&Chips', 10), ('Salmon', 5)]",799.5,-37.8089285,144.9662571,0,7.16,13.976413199999998
479,ORDZ03776,2018-11-13,18:28:43,Dinner,NS,"[('Salmon', 2), ('Pasta', 9), ('Fish&Chips', 6), ('Shrimp', 10)]",1079.5,-37.8123703,144.9617401,0,7.891,13.979623499999999
481,ORDZ00286,2018-09-02,16:06:45,Dinner,NS,"[('Fish&Chips', 6), ('Salmon', 8)]",538.0,-37.8141109,144.96326619999996,0,8.058,16.1077293
482,ORDA03385,2018-04-22,11:43:05,Breakfast,BK,"[('Cereal', 9), ('Eggs', 6), ('Coffee', 4), ('Pancake', 2)]",399.5,-37.818839000000004,144.95310590000003,0,8.821,16.235374800000002
483,ORDI07974,2018-07-21,14:35:29,Lunch,NS,"[('Burger', 2), ('Steak', 7), ('Fries', 4), ('Chicken', 8), ('Salad', 10)]",853.0,-37.808456400000004,144.93822169999999,0,10.169,17.924109299999998
484,ORDZ02051,2018-04-28,11:53:14,Breakfast,NS,"[('Cereal', 6), ('Pancake', 3), ('Coffee', 2), ('Eggs', 10)]",433.75,-37.818104999999996,144.9802333,0,8.63,15.009375400000001
485,ORDC02288,2018-12-21,19:39:43,Dinner,NS,"[('Shrimp', 4), ('Salmon', 4), ('Pasta', 8), ('Fish&Chips', 8)]",880.0,-37.814828000000006,144.932784,0,9.152999999999999,15.317904500000001
486,ORDK03294,2018-08-16,15:26:11,Lunch,BK,"[('Chicken', 8), ('Burger', 5)]",411.0,-37.810092299999994,144.9960059,0,4.488,9.838450199999999
487,ORDZ01057,2018-03-05,10:01:41,Breakfast,NS,"[('Coffee', 3), ('Eggs', 2), ('Pancake', 1)]",90.75,-37.7992786,144.9367969,0,9.23,13.410167699999999
488,ORDK06276,2018-10-09,17:17:44,Dinner,BK,"[('Salmon', 6), ('Pasta', 6), ('Fish&Chips', 4)]",551.0,-37.812655,144.92524369999998,0,11.257,18.4314824
489,ORDC07534,2018-05-31,12:54:05,Lunch,NS,"[('Salad', 7), ('Steak', 4)]",300.4,-37.8011642,145.00912319999998,0,9.802999999999999,15.2519714
491,ORDI08920,2018-07-02,13:54:55,Lunch,NS,"[('Salad', 9), ('Burger', 3), ('Steak', 10), ('Chicken', 10)]",1017.8,-37.8174031,144.9526115,0,9.046,14.4114031
492,ORDY01344,2018-04-03,11:02:32,Breakfast,TP,"[('Coffee', 1), ('Pancake', 10)]",250.0,-37.8105239,144.98531409999998,0,9.657,12.6056814
493,ORDC07543,2018-11-03,18:08:27,Dinner,NS,"[('Pasta', 4), ('Fish&Chips', 5), ('Salmon', 8)]",613.0,-37.811417,144.9520074,0,8.566,16.7695455
494,ORDI00316,2018-11-01,17:58:18,Dinner,NS,"[('Pasta', 9), ('Shrimp', 2)]",355.5,-37.816467100000004,144.9972205,0,9.801,15.529090400000001
495,ORDX06251,2018-12-31,20:00:00,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 2)]",397.0,-37.804754100000004,145.00321540000002,0,5.051,11.5364985
496,ORDA02347,2018-05-20,12:33:48,Lunch,BK,"[('Steak', 6), ('Salad', 8), ('Burger', 1), ('Fries', 10), ('Chicken', 5)]",718.6,-37.8019672,144.9573099,0,8.184,16.695726399999998
497,ORDC06982,2018-04-29,11:53:14,Breakfast,NS,"[('Pancake', 5), ('Eggs', 7), ('Cereal', 5)]",380.25,-37.8198928,145.0125392,0,11.247,18.401199300000002
498,ORDI07886,2018-07-25,14:45:38,Lunch,NS,"[('Chicken', 10), ('Fries', 1), ('Salad', 7)]",452.4,-37.8223333,144.97554069999998,0,9.132,14.7111954
499,ORDB02564,2018-03-19,10:32:06,Breakfast,TP,"[('Pancake', 9), ('Cereal', 5), ('Coffee', 8), ('Eggs', 6)]",515.25,-37.8015386,144.9480116,0,10.208,12.6403805
